Index_1,Index_2,ID_1,ID_2,Company_1,Company_2,Type_1,Type_2,Group_1,Group_2,Location_1,Location_2,Address_1,Address_2,Distance_m,Address_Similarity,Location_Similarity,Address_Numbers_Available,Same_Address_Number,Same_Company,Same_Type,Same_Group,Should_Cluster,Pair_Classification,Pair_Rule
16,182,17,183,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Firdos Movil,Firdos Movil,"C. de Martín el Humano, 30","C. de Martín el Humano, 30",1.84,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
16,362,17,363,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Firdos Movil,Firdos Movil,"C. de Martín el Humano, 30","C. de Martín el Humano, 30",21.69,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
19,518,20,519,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Bazar 28 De Septiembre,Bazar 28 De Septiembre,"C/ Guillem de Castro, 69","C/ Guillem de Castro, 69",15.82,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
19,844,20,845,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Bazar 28 De Septiembre,Bazar 28 De Septiembre (4604-61),"C/ Guillem de Castro, 69","C/ Guillem de Castro, 69",15.89,100.0,84.62,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
19,638,20,639,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Bazar 28 De Septiembre,Bazar 28 De Septiembre,"C/ Guillem de Castro, 69","C/ Guillem de Castro, 69",19.7,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
20,257,21,258,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanco Maria,Estanco Valencia 63,"C/ de la Democracia, 50","C/ de la Democracia, 50",18.75,100.0,68.75,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
20,919,21,920,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanco Maria,Estanco 63,"C/ de la Democracia, 50","C/ de la Democracia, 50",19.7,100.0,69.57,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
21,565,22,566,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Eurollibreria,Eurollibreria,"C. Manolo Taberner, 38","C. Manolo Taberner, 38",6.83,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
21,701,22,702,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Eurollibreria,Eurollibreria,"C. Manolo Taberner, 38","C. Manolo Taberner, 38",12.48,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
22,680,23,681,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Papeleria Arco Iris,Kiosco Papeleria Arco-Iris,"Av. de Manuel de Falla, 3","Av. de Manuel de Falla, 3",11.01,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
22,839,23,840,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Papeleria Arco Iris,Kiosco Papeleria Arco-Iris (4601-48),"Av. de Manuel de Falla, 3","Av. de Manuel de Falla, 3",25.28,100.0,86.67,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
22,555,23,556,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Papeleria Arco Iris,Kiosco Papeleria Arco-Iris,"Av. de Manuel de Falla, 3","Av. de Manuel de Falla, 3",25.48,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
22,787,23,788,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Papeleria Arco Iris,Ps Kiosco Papeleria Arco Iris,"Av. de Manuel de Falla, 3","Av. de Manuel de Falla, 3",38.41,100.0,94.55,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
24,702,25,703,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Suico Papeleria Librería,Suico,"C. Brasil, 12","C. Brasil, 12",6.21,100.0,34.48,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
24,259,25,260,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Suico Papeleria Librería,Seur - Papeleria Suico,"C. Brasil, 12","C. Brasil, 12",8.95,100.0,63.64,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
24,373,25,374,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Suico Papeleria Librería,Papeleria Suico,"C. Brasil, 12","C. Brasil, 12",11.18,100.0,56.41,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
25,363,26,364,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Miss Buye,Miss Buye,"C. Buen Orden, 12","C. Buen Orden, 12",6.82,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
28,29,29,30,InPost,InPost,Convenience Stores,Convenience Stores,PUDO,PUDO,Tintoreria La Bruixeta,Loteria Marcos Y Fotografias,C/ de la Vall de la Ballestera,C/ de la Vall de la Ballestera,0.0,100.0,44.0,False,False,True,True,True,True,Same group - strong text match,same group and strong location/address match
28,61,29,62,InPost,InPost,Convenience Stores,Locker,PUDO,PUDO,Tintoreria La Bruixeta,24/7 Lion Energy,C/ de la Vall de la Ballestera,C/ de la Vall de la Ballestera,19.93,100.0,21.05,False,False,True,False,True,True,Same group - strong text match,same group and strong location/address match
29,61,30,62,InPost,InPost,Convenience Stores,Locker,PUDO,PUDO,Loteria Marcos Y Fotografias,24/7 Lion Energy,C/ de la Vall de la Ballestera,C/ de la Vall de la Ballestera,19.93,100.0,22.73,False,False,True,False,True,True,Same group - strong text match,same group and strong location/address match
31,465,32,466,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Herbolario Valle De Angeles,Kiosko Papeleria Totana,"C. de Linares, 20","C. Totana, 1",34.71,40.0,28.0,True,False,False,True,True,False,Different location,same group but distance > 30m
32,393,33,394,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Edpack,Edpack,"C/ Luis Lamarca, 13","C/ Luis Lamarca, 13",5.69,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
32,706,33,707,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Edpack,Edpack,"C/ Luis Lamarca, 13","C/ Luis Lamarca, 13",14.92,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
32,256,33,257,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Edpack,Edpack,"C/ Luis Lamarca, 13","C/ Luis Lamarca, 13",15.61,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
33,960,34,961,InPost,Pudo,Locker,Click&Collect,PUDO,PUDO,Lavanderia Pina Colada,Parking Interparking La Fé,"C. de Gil Roger, 8","C/ d'Alfons Verdeguer, 1",38.04,42.11,12.5,True,False,False,False,True,False,Different location,same group but distance > 30m
36,173,37,174,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Uno Electro,Uno Electro,"C. de Honorato Juan, 2","Calle HONORATO JUAN, 2",5.51,87.8,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
36,631,37,632,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Uno Electro,Uno Electro,"C. de Honorato Juan, 2","C. de Honorato Juan, 2",10.08,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
37,165,38,166,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Passatems I Oci,Loterias Passatemps I Oci,"C/ de Jesús, 94","C/ de Jesús, 94",3.47,100.0,75.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
37,626,38,627,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Passatems I Oci,Passatemps I Oci. Loterias,"C/ de Jesús, 94","C/ de Jesús, 94",8.44,100.0,75.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
37,878,38,879,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Passatems I Oci,Fnx-Loterias Passatemps I Oci,"C/ de Jesús, 94","C/ de Jesús, 94",10.0,100.0,68.18,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
37,537,38,538,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Passatems I Oci,Passatemps I Oci. Loterias,"C/ de Jesús, 94","C/ de Jesús, 94",10.93,100.0,75.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
38,67,39,68,InPost,InPost,Convenience Stores,Locker,PUDO,PUDO,Mercamundo,Kiosco Loterial Peset,Av. del Dr. Peset Aleixandre,Av. del Dr. Peset Aleixandre,17.14,100.0,19.35,False,False,True,False,True,True,Same group - strong text match,same group and strong location/address match
38,54,39,55,InPost,InPost,Convenience Stores,Convenience Stores,PUDO,PUDO,Mercamundo,Perfumarte Juan Xxiii,Av. del Dr. Peset Aleixandre,"Av. de Juan XXIII, 4",43.12,36.36,32.26,False,False,True,True,True,False,Different location,same group but distance > 30m
42,634,43,635,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,El Saloncito De Anna,Travel Grupo Logistico,"C/ Estrella, 15","C/ Estrella, 12",28.24,92.31,33.33,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
43,655,44,656,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Loterias Vimas,Loterias Vimas,"C. Alboraya, 48","C. Alboraya, 48",23.67,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
43,545,44,546,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Loterias Vimas,Loterias Vimas,"C. Alboraya, 48","C. Alboraya, 48",27.27,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
43,891,44,892,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Loterias Vimas,Fnx-Loterias Vimas,"C. Alboraya, 48","C. Alboraya, 48",27.68,100.0,87.5,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
43,837,44,838,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Loterias Vimas,Planta Loca Shop (4601-37),"C. Alboraya, 48","C. Alboraya, 45",30.07,92.31,26.32,True,False,False,True,True,False,Different location,same group but distance > 30m
43,892,44,893,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Loterias Vimas,Planta Loca Shop,"C. Alboraya, 48","C. Alboraya, 45",38.93,92.31,26.67,True,False,False,True,True,False,Different location,same group but distance > 30m
43,467,44,468,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Loterias Vimas,Planta Loca,"C. Alboraya, 48","C. Alboraya, 45",39.24,92.31,24.0,True,False,False,True,True,False,Different location,same group but distance > 30m
44,906,45,907,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Tentaciones,Fnx-Tentaciones,"Av. Tamarindos, 33","Av. Tamarindos, 33",7.18,100.0,84.62,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
44,476,45,477,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Tentaciones,Tentaciones,"Av. Tamarindos, 33","Av. Tamarindos, 33",8.68,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
45,698,46,699,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Eco Estore Patraix,Eco Store,"Calle Maestro Bellver, 24","Calle Maestro Bellver, 24",11.1,100.0,66.67,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
45,847,46,848,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Eco Estore Patraix,Eco Store (4604-48),"Calle Maestro Bellver, 24","Calle Maestro Bellver, 24",14.47,100.0,57.14,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
45,568,46,569,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Eco Estore Patraix,Eco Store,"Calle Maestro Bellver, 24","Calle Maestro Bellver, 24",16.33,100.0,66.67,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
46,697,47,698,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Jd Market,Jd Market,"Carrer de Burgos, 3","Carrer de Burgos, 3",2.68,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
46,566,47,567,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Jd Market,Jd Market,"Carrer de Burgos, 3","Carrer de Burgos, 3",3.48,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
46,265,47,266,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Jd Market,El Mar Locutorio,"Carrer de Burgos, 3","Carrer de Burgos, 2",35.09,94.44,40.0,True,False,False,True,True,False,Different location,same group but distance > 30m
46,470,47,471,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Jd Market,El Mar,"Carrer de Burgos, 3","Carrer de Burgos, 2",35.79,94.44,53.33,True,False,False,True,True,False,Different location,same group but distance > 30m
49,473,50,474,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Mapamundi,Papeleria Mapamundi,"Av. de la Constitución, 136","Av. de la Constitución, 136",2.91,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
49,98,50,99,InPost,Correos,Convenience Stores,Locker,PUDO,PUDO,Papeleria Mapamundi,Correos Valencia Suc 5. La SaãDia,"Av. de la Constitución, 136","Av. de la Constitución, 111",28.79,92.0,38.46,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
49,652,50,653,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Mapamundi,The Phone Outlet,"Av. de la Constitución, 136","C/ de Just Ramírez, 4",46.35,36.36,22.86,True,False,False,True,True,False,Different location,same group but distance > 30m
49,199,50,200,InPost,Amazon,Convenience Stores,Locker,PUDO,PUDO,Papeleria Mapamundi,Citypaq Lockerss-Correos València Suc 5. La Saïdia,"Av. de la Constitución, 136","Av. de la Constitución, 111",48.5,92.0,35.29,True,False,False,False,True,False,Different location,same group but distance > 30m
49,200,50,201,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Mapamundi,Correos - València Suc 5. La Saïdia,"Av. de la Constitución, 136","Av. de la Constitución, 111",48.5,92.0,39.22,True,False,False,True,True,False,Different location,same group but distance > 30m
51,647,52,648,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Acme,Kiosco Acme,"C/ del Padre Urbano, 37","C/ del Padre Urbano, 37",14.55,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
51,540,52,541,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Acme,Papelería La Zaidía,"C/ del Padre Urbano, 37","C/ del Padre Urbano, 33",16.46,95.24,20.0,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
51,649,52,650,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Acme,Papelería La Zaidía,"C/ del Padre Urbano, 37","C/ del Padre Urbano, 33",17.58,95.24,20.0,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
51,541,52,542,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Acme,Kiosco Acme,"C/ del Padre Urbano, 37","C/ del Padre Urbano, 37",19.07,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
51,834,52,835,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Acme,Kiosco Acme (4601-44),"C/ del Padre Urbano, 37","C/ del Padre Urbano, 37",20.68,100.0,73.33,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
51,782,52,783,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Kiosco Acme,Ps Kiosco Acme,"C/ del Padre Urbano, 37","C/ del Padre Urbano, 37",27.73,100.0,88.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
53,170,54,171,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Fruteria Internacional,Frutería Internacional,"Av. de Gaspar Aguilar, 13","Av. de Gaspar Aguilar, 13",17.36,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
53,168,54,169,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Fruteria Internacional,Locutorio Pack Latino,"Av. de Gaspar Aguilar, 13","Av. de Gaspar Aguilar, 9",30.94,93.33,41.86,True,False,False,True,True,False,Different location,same group but distance > 30m
53,635,54,636,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Fruteria Internacional,Locutorio Pack Latino,"Av. de Gaspar Aguilar, 13","Av. de Gaspar Aguilar, 9",36.48,93.33,41.86,True,False,False,True,True,False,Different location,same group but distance > 30m
54,405,55,406,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Perfumarte Juan Xxiii,Evc Juan Xxiii,"Av. de Juan XXIII, 4","Av. de Juan XXIII, 4",24.05,100.0,68.57,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
54,67,55,68,InPost,InPost,Convenience Stores,Locker,PUDO,PUDO,Perfumarte Juan Xxiii,Kiosco Loterial Peset,"Av. de Juan XXIII, 4",Av. del Dr. Peset Aleixandre,33.98,36.36,14.29,False,False,True,False,True,False,Different location,same group but distance > 30m
55,425,56,426,InPost,SEUR,Convenience Stores,Locker,PUDO,PUDO,Mioptico Campanar,Seur Lockers C.C. Carrefou,"Av. de Manuel de Falla, 13","Av. de Manuel de Falla, 13",12.34,100.0,28.57,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
55,958,56,959,InPost,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Mioptico Campanar,C.C. Carrefour Campanar,"Av. de Manuel de Falla, 13","Av. de Manuel de Falla, 13",19.62,100.0,51.28,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
55,907,56,908,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Mioptico Campanar,CC Carr Campanar,"Av. de Manuel de Falla, 13","Av. de Manuel de Falla, 13",26.31,100.0,60.61,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
57,599,58,600,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,La Presencia Magica,La Presencia Magica,"C. del Mar, 11","C. del Mar, 11",13.05,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
58,71,59,72,InPost,InPost,Convenience Stores,Convenience Stores,PUDO,PUDO,Ilusionarte,Perfumarte,Carrer de Fontanars dels Alforins,Carrer de Fontanars dels Alforins,10.32,100.0,47.62,False,False,True,True,True,True,Same group - strong text match,same group and strong location/address match
58,699,59,700,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Ilusionarte,Shopping Center Patraix,Carrer de Fontanars dels Alforins,"C. Humanista Mariner, 19",43.55,21.82,23.53,False,False,False,True,True,False,Different location,same group but distance > 30m
59,600,60,601,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Uala Accesorios Ruzafa,Uala Accesorios,"C/ de Russafa, 14","C. de Ruzafa, 14",30.4,89.66,81.08,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
59,514,60,515,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Uala Accesorios Ruzafa,Uala Accesorios,"C/ de Russafa, 14","C. de Ruzafa, 14",49.3,89.66,81.08,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
60,401,61,402,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Prink Primado Reig,Prink Iriparo,"Av. Primado Reig, 54","Av. Primado Reig, 54",11.65,100.0,64.52,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
64,922,65,923,InPost,UPS,Locker,Convenience Stores,PUDO,PUDO,Kiosco Patraix,Kiosko Patraix,C. Dibujante Manuel Gago,"C. Dibujante Manuel Gago, 12",28.4,93.88,92.86,False,False,False,False,True,True,Same group - strong text match,same group and strong location/address match
64,704,65,705,InPost,Ctt Express,Locker,Convenience Stores,PUDO,PUDO,Kiosco Patraix,Kiosko Patraix,C. Dibujante Manuel Gago,"C. Dibujante Manuel Gago, 12",30.62,93.88,92.86,False,False,False,False,True,True,Same group - strong text match,same group and strong location/address match
64,385,65,386,InPost,SEUR,Locker,Convenience Stores,PUDO,PUDO,Kiosco Patraix,Kiosko Patraix,C. Dibujante Manuel Gago,"C. Dibujante Manuel Gago, 12",31.01,93.88,92.86,False,False,False,False,True,True,Same group - strong text match,same group and strong location/address match
64,791,65,792,InPost,Gls,Locker,Convenience Stores,PUDO,PUDO,Kiosco Patraix,Ps Kiosco Patraix,C. Dibujante Manuel Gago,"C. Dibujante Manuel Gago, 12",33.17,93.88,90.32,False,False,False,False,True,True,Same group - strong text match,same group and strong location/address match
66,409,67,410,InPost,SEUR,Convenience Stores,Locker,PUDO,PUDO,24/7 Galp Valencia Prima,Seur Lockers E.S. Galp Pri,"Av. Primado Reig, 10","AVD/PRIMADO REIG, No10",5.81,92.31,40.82,False,False,False,False,True,True,Same group - strong text match,same group and strong location/address match
66,970,67,971,InPost,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,24/7 Galp Valencia Prima,E.S. Galp Primado Reig,"Av. Primado Reig, 10","Av. Primado Reig, 10",9.22,100.0,53.33,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
69,870,70,871,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Alpe,Fnx-Kiosko Angeles,"C. Músico Padilla, 4","C. del Pintor Salvador Abril, 18",3.32,37.5,25.0,True,False,False,True,True,True,Same group - close distance,same group and distance <= 15m
69,150,70,151,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Alpe,Kiosko Angeles,"C. Músico Padilla, 4","C. del Pintor Salvador Abril, 18",41.28,37.5,28.57,True,False,False,True,True,False,Different location,same group but distance > 30m
71,699,72,700,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Perfumarte,Shopping Center Patraix,Carrer de Fontanars dels Alforins,"C. Humanista Mariner, 19",44.52,21.82,30.3,False,False,False,True,True,False,Different location,same group but distance > 30m
