Index_1,Index_2,ID_1,ID_2,Company_1,Company_2,Type_1,Type_2,Group_1,Group_2,Location_1,Location_2,Address_1,Address_2,Distance_m,Address_Similarity,Location_Similarity,Address_Numbers_Available,Same_Address_Number,Same_Company,Same_Type,Same_Group,Should_Cluster,Pair_Classification,Pair_Rule
377,1134,378,1135,InPost,SEUR,Locker,Locker,PUDO,PUDO,Locker 24/7 Galp Valle Hebron,Seur Lockers Galp V Hebron,PASSEIG DE LA VALL D'HEBRON 72,"Pg. de la Vall d'Hebron, 72",31.1,90.91,72.73,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
378,1653,379,1654,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Pro Cycling Faricle,Kavya Movil.,"Av. de la República Argentina, 168","Av. de la República Argentina, 164",9.29,96.88,13.33,True,False,False,True,True,True,Same group - close distance,same group and distance <= 15m
379,1655,380,1656,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Ocean Cargo,Ocean Cargo,"Carrer de Bolívar, 33","Carrer de Bolívar, 33",6.58,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
379,1132,380,1133,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Ocean Cargo,P K Moviles,"Carrer de Bolívar, 33","Carrer d'Agramunt, 8",18.09,61.54,18.18,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
379,2066,380,2067,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Ocean Cargo,Pk Moviles,"Carrer de Bolívar, 33","Carrer d'Agramunt, 8 -10",25.97,57.14,19.05,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
379,1468,380,1469,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Ocean Cargo,P.K Moviles,"Carrer de Bolívar, 33","Carrer d'Agramunt, 10",29.08,60.0,18.18,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
379,1652,380,1653,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Ocean Cargo,P.K Moviles,"Carrer de Bolívar, 33","Carrer d'Agramunt, 8",30.94,61.54,18.18,True,False,False,True,True,False,Different location,same group but distance > 30m
379,1368,380,1369,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Ocean Cargo,Ocean Cargo,"Carrer de Bolívar, 33","Carrer de Bolívar, 33",37.64,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
380,1136,381,1137,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Mf Solution,Mobile Expert,"Av. de Vallcarca, 46","Av. de Vallcarca, 46",1.13,100.0,25.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
380,1656,381,1657,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Mf Solution,Mobile Expert,"Av. de Vallcarca, 46","Av. de Vallcarca, 46",7.52,100.0,25.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
381,1369,382,1370,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Alimentacion Bertran,Supermercado Bertran Barcelona,"Carrer de Bertran, 109","Carrer de Bertran, 109",9.07,100.0,48.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
381,2063,382,2064,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Alimentacion Bertran,Alimentacio Bertran 109,"Carrer de Bertran, 109","Carrer de Bertran, 109",11.09,100.0,88.37,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
384,1818,385,1819,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Donde Wendy,Donde Wendy Multiservicios,"Rambla de la Marina, 368","Rambla de la Marina, 368",1.99,100.0,59.46,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
384,1305,385,1306,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Donde Wendy,Donde Wendy Multiservicio,"Rambla de la Marina, 368","Rambla de la Marina, 368",5.48,100.0,61.11,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
388,1763,389,1764,InPost,Ctt Express,Locker,Convenience Stores,PUDO,PUDO,Locker 24/7 Gasolinera Es Tamoi,E.S. Tamoil Hospitalet,"Av. Fabregada, 55","Av. Fabregada, 55",26.4,100.0,34.62,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
391,1767,392,1768,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Doble M,Mobile Work Shop,"Plaça del Mestre Clavé, 16","Carrer d'Enric Prat de la Riba, 186",30.87,37.29,43.48,True,False,False,True,True,False,Different location,same group but distance > 30m
392,1982,393,1983,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Chuches Y A Lo Loco 2,Con Chuches Y A Lo Loco (0841-40),"Carrer d'Enric Prat de la Riba, 290","Carrer d'Enric Prat de la Riba, 290",7.01,100.0,85.71,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
392,1759,393,1760,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Chuches Y A Lo Loco 2,Lara,"Carrer d'Enric Prat de la Riba, 290","Carrer d'Enric Prat de la Riba, 286",9.45,94.12,6.9,True,False,False,True,True,True,Same group - close distance,same group and distance <= 15m
392,1513,393,1514,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Chuches Y A Lo Loco 2,Lara,"Carrer d'Enric Prat de la Riba, 290","Carrer d'Enric Prat de la Riba, 286",11.61,94.12,6.9,True,False,False,True,True,True,Same group - close distance,same group and distance <= 15m
393,873,394,874,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanc Rambla,Seur - Tabacs Estanc Rambla,"Rambla Just Oliveras, 67","Rambla Just Oliveras, 67",14.49,100.0,68.42,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
393,1270,394,1271,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanc Rambla,Tabacs Estanc Rambla,"Rambla Just Oliveras, 67","Rambla Just Oliveras, 67",16.71,100.0,78.79,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
395,866,396,867,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Re Emocio Art,Seur - Re Emocio Art,"Carrer de Barcelona, 116","Carrer de Barcelona, 116",4.47,100.0,83.87,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
395,1275,396,1276,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Re Emocio Art,Re Emocio Art,"Carrer de Barcelona, 116","Carrer de Barcelona, 116",8.39,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
400,2164,401,2165,InPost,UPS,Convenience Stores,Locker,PUDO,PUDO,Tecno Saki,P Taquilla Tecno Saki,"Carrer dels Cedres, 26","Carrer dels Cedres, 26",3.58,100.0,64.52,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
400,2262,401,2263,InPost,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Tecno Saki,Tecno Saki,"Carrer dels Cedres, 26","Carrer dels Cedres, 26",4.91,100.0,100.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
401,931,402,932,InPost,Amazon,Locker,Convenience Stores,PUDO,PUDO,Locker Locutorio Multiservice E,Amazon Counter - Multiservice.,"C. Marcelino Esquius, 29","C. Marcelino Esquius, 29",9.7,100.0,58.62,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
401,936,402,937,InPost,Amazon,Locker,Convenience Stores,PUDO,PUDO,Locker Locutorio Multiservice E,Amazon Counter - Amapolas,"C. Marcelino Esquius, 29","Carrer Amapolas, 32",28.21,40.0,25.93,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
401,929,402,930,InPost,Amazon,Locker,Locker,PUDO,PUDO,Locker Locutorio Multiservice E,Amazon Locker - Anievas Lavaxpres,"C. Marcelino Esquius, 29","C. la Mina, 35",38.93,35.29,32.26,True,False,False,True,True,False,Different location,same group but distance > 30m
401,1523,402,1524,InPost,Celeritas,Locker,Convenience Stores,PUDO,PUDO,Locker Locutorio Multiservice E,Maslife Aleandria,"C. Marcelino Esquius, 29","Carrer de la Rosa d'Alexandria, 27",48.95,29.09,25.0,True,False,False,False,True,False,Different location,same group but distance > 30m
402,1523,403,1524,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanc Hospitalet 6,Maslife Aleandria,"C. Marcelino Esquius, 10","Carrer de la Rosa d'Alexandria, 27",31.72,25.45,27.78,True,False,False,True,True,False,Different location,same group but distance > 30m
402,931,403,932,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanc Hospitalet 6,Amazon Counter - Multiservice.,"C. Marcelino Esquius, 10","C. Marcelino Esquius, 29",47.85,90.91,17.39,True,False,False,True,True,False,Different location,same group but distance > 30m
403,2161,404,2162,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,La Esperanza,Agencia De Envio La Esperanza,"Carrer Sant Ramon, 1","Carrer Sant Ramon, 1",11.07,100.0,58.54,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
404,1975,405,1976,InPost,Nacex,Locker,Convenience Stores,PUDO,PUDO,Locker El Paisa Locutorio,Spirit Viajes (0841-13),Carrer Pintor Mestre i Castellví,"Avinguda del Masnou, 55",31.72,25.93,17.39,False,False,False,False,True,False,Different location,same group but distance > 30m
404,1805,405,1806,InPost,Ctt Express,Locker,Convenience Stores,PUDO,PUDO,Locker El Paisa Locutorio,Masnou Moviles,Carrer Pintor Mestre i Castellví,"Avinguda del Masnou, 68",37.14,25.93,15.38,False,False,False,False,True,False,Different location,same group but distance > 30m
405,1415,406,1416,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Tigo Envios 2,Con Tigo Envios 2,"Carrer Bòbiles, 38","Carrer Bòbiles, 38",5.66,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
405,1801,406,1802,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Tigo Envios 2,Con Tigo Envios 2,"Carrer Bòbiles, 38","Carrer Bòbiles, 38",6.51,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
405,2162,406,2163,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Tigo Envios 2,Con Tigo Envios 2,"Carrer Bòbiles, 38","Carrer Bòbiles, 38",16.46,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
406,1296,407,1297,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Ferreteria Sugehos,Sugehos Sl,"C/ Ing. Moncunill, 11","C/ Ing. Moncunill, 11",17.17,100.0,50.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
407,1414,408,1415,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Tigo Envios 1,Con Tigo Envios,"Carrer Esteve Grau, 3","Carrer Esteve Grau, 3",17.15,100.0,93.75,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
407,2163,408,2164,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Con Tigo Envios 1,Con Tigo Envios 1,"Carrer Esteve Grau, 3","Carrer Esteve Grau, 3",18.0,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
408,1295,409,1296,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Movil Y Portatil,Movil I Portatil,"Av. de la Primavera, 130","Av. de la Primavera, 130",25.21,100.0,93.75,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
409,1907,410,1908,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union,Mon Animal,"Rambla de Badal, 37","Rambla de Badal, 33",6.84,94.44,34.78,True,False,False,True,True,True,Same group - close distance,same group and distance <= 15m
409,2030,410,2031,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union,Western Union Bcc Lixbel,"Rambla de Badal, 37","Rambla de Badal, 37",11.32,100.0,70.27,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
409,1600,410,1601,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union,Western Union.,"Rambla de Badal, 37","Rambla de Badal, 37",22.53,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
409,1043,410,1044,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union,Mon Animal,"Rambla de Badal, 37","Rambla de Badal, 33",39.08,94.44,34.78,True,False,False,True,True,False,Different location,same group but distance > 30m
409,1346,410,1347,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union,Western Union Rambla Badal,"Rambla de Badal, 37","Rambla de Badal, 37",43.2,100.0,66.67,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
410,1595,411,1596,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Ranbeer Supermercat,Ranbeer Supermercat.,"Carrer de la Riera Blanca, 213","Carrer de la Riera Blanca, 213",2.25,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
410,1044,411,1045,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Ranbeer Supermercat,Ran Beer Supermercado,"Carrer de la Riera Blanca, 213","Carrer de la Riera Blanca, 213",17.43,100.0,90.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
410,1871,411,1872,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Ranbeer Supermercat,Ps Ranbeer Supermercat 2,"Carrer de la Riera Blanca, 213","Carrer de la Riera Blanca, 215",20.61,96.55,88.37,True,False,False,True,True,True,Same group - strong text match,same group and strong location/address match
410,1837,411,1838,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Ranbeer Supermercat,Ps Ranbeer Supermercat 2,"Carrer de la Riera Blanca, 213","Carrer de la Riera Blanca, 215",45.32,96.55,88.37,True,False,False,True,True,True,Same group - strong text match,same group and strong location/address match
415,1280,416,1281,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Peloperfect,Peloperfect,"Carrer del Comerç, 72","Carrer del Comerç, 72",24.19,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
418,1800,419,1801,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Globalexs,Mobils House,"Carrer Almería, 8","Av. Ponent, 5",19.18,22.22,38.1,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
418,1297,419,1298,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Globalexs,Globalexs Paqueteria,"Carrer Almería, 8","Carrer Almería, 8",23.83,100.0,62.07,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
418,1798,419,1799,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Globalexs,Super Transferencias,"Carrer Almería, 8","Av. Ponent, 5",25.33,22.22,20.69,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
419,1281,420,1282,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Tuink Santa Eulalia,Xicmun Hospitalet,"C. de Anselm Clavé, 42","Carrer Muns, 5",26.01,30.3,27.78,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
421,1301,422,1302,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Llibreria Cuca,Libreria Cuca,"Carrer de Miralta, 1","Carrer de Miralta, 1",15.6,100.0,96.3,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
423,1412,424,1413,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Singhlocutorio,Singhlocutorio,"Carrer de Pujós, 75","Carrer de Pujós, 75",16.38,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
423,1791,424,1792,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Singhlocutorio,Singh Locutorio,"Carrer de Pujós, 75","Carrer de Pujós, 75",17.37,100.0,96.55,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
424,1410,425,1411,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Estanc Expendeduria 33,Estanco 33,"Carrer d'Amadeu Torner, 70","Carrer d'Amadeu Torner, 70",10.04,100.0,56.25,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,1978,427,1979,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Europa Fira Moviles Y Locutorio (0841-43),"Carrer de Natzaret, 40","Carrer de Natzaret, 40",3.26,100.0,88.57,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,1282,427,1283,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Europa Fira Moviles Y Loc,"Carrer de Natzaret, 40","Carrer de Natzaret, 40",4.53,100.0,89.29,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,1409,427,1410,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Europa Fira Moviles Y Locutorio,"Carrer de Natzaret, 40","Carrer de Natzaret, 40",4.78,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,884,427,885,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Seur - Europa Fira Moviles Y Loc,"Carrer de Natzaret, 40","Carrer de Natzaret, 40",6.73,100.0,81.97,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,885,427,886,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Amazon Counter - Europa Fira Moviles Y Locutorio,"Carrer de Natzaret, 40","Carrer de Natzaret, 41",6.73,95.24,80.52,True,False,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,1873,427,1874,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Ps Europa Fira Moviles Y Locutorio,"Carrer de Natzaret, 40","Carrer de Natzaret, 40, LOCAL 2",9.11,84.0,95.38,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
426,2152,427,2153,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Europa Fira Moviles Y Locutorio,Europa Fira Moviles,"Carrer de Natzaret, 40","Carrer de Natzaret, 40",25.97,100.0,76.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
428,1972,429,1973,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union Lh,Super Transfer Bcn S.L. (0841-36),"C/ del Progreso, 49","C/ del Progreso, 49",5.67,100.0,30.43,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
428,1789,429,1790,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Western Union Lh,Progres Telefonia.,"C/ del Progreso, 49","C/ del Progreso, 61",48.55,88.24,36.36,True,False,False,True,True,False,Different location,same group but distance > 30m
429,1795,430,1796,InPost,Ctt Express,Locker,Convenience Stores,PUDO,PUDO,Locker Universal Service,Universal Service,"C/ Llobregat, 17","C/ Llobregat, 17",14.94,100.0,82.93,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
430,2264,431,2265,InPost,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Suramericana De Envios,Suramericana De Envíos,"Rambla Catalana, 75","Rambla Catalana, 75",9.5,100.0,100.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
430,1284,431,1285,InPost,SEUR,Convenience Stores,Locker,PUDO,PUDO,Suramericana De Envios,Seur Locker Suramericana,"Rambla Catalana, 75","Rambla Catalana, 75",18.69,100.0,52.17,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
432,2265,433,2266,InPost,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,Goldan Alimentacion,Goldan Alimentación,"Carrer de la Riera Blanca, 146","Carrer de la Riera Blanca, 146",12.31,100.0,100.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
432,890,433,891,InPost,Amazon,Convenience Stores,Convenience Stores,PUDO,PUDO,Goldan Alimentacion,Amazon Counter - Zafiro Tours,"Carrer de la Riera Blanca, 146","Carrer de la Riera Blanca, 138",14.06,93.1,34.78,True,False,False,True,True,True,Same group - close distance,same group and distance <= 15m
432,1288,433,1289,InPost,SEUR,Convenience Stores,Locker,PUDO,PUDO,Goldan Alimentacion,Seur Locker Goldan Alimen,"Carrer de la Riera Blanca, 146","Carrer de la Riera Blanca, 146",18.11,100.0,59.09,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
432,1781,433,1782,InPost,Ctt Express,Convenience Stores,Convenience Stores,PUDO,PUDO,Goldan Alimentacion,Zafiro Tours,"Carrer de la Riera Blanca, 146","Carrer de la Riera Blanca, 138",21.83,93.1,25.81,True,False,False,True,True,False,Manual review,"same group, weak text match, distance 15-30m"
433,1973,434,1974,InPost,Nacex,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Libreria Jordi,Papereria Jordi Llibreria (0841-02),"Carrer del Doctor Martí Julià, 110","Carrer del Doctor Martí Julià, 110",2.07,100.0,52.63,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
433,1517,434,1518,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Libreria Jordi,Papereria Jordi / Centro Devoluciones,"Carrer del Doctor Martí Julià, 110","Carrer del Doctor Martí Julià, 110",2.13,100.0,50.85,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
433,1870,434,1871,InPost,Gls,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Libreria Jordi,Ps Papereria Jordi,"Carrer del Doctor Martí Julià, 110",Carrer del Doctor Martí Julià 110,4.64,100.0,71.43,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
433,2157,434,2158,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Libreria Jordi,Papereria Jordi,"Carrer del Doctor Martí Julià, 110","Carrer del Doctor Martí Julià, 110",8.01,100.0,76.92,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
433,1411,434,1412,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Libreria Jordi,Papeleria Libreria Jordi,"Carrer del Doctor Martí Julià, 110","Carrer del Doctor Martí Julià, 110",16.52,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
434,1307,435,1308,InPost,SEUR,Locker,Locker,PUDO,PUDO,Locker 24/7 Indigo Justicia,Seur Locker Pki Justicia,"Avinguda de la Granvia de l’Hospitalet, 25","Avinguda de la Granvia de l’Hospitalet, 25",0.55,100.0,66.67,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
434,2171,435,2172,InPost,UPS,Locker,Locker,PUDO,PUDO,Locker 24/7 Indigo Justicia,P Taquilla Pk Indigo Justicia,"Avinguda de la Granvia de l’Hospitalet, 25","Avinguda de la Granvia de l’Hospitalet, 25",11.55,100.0,64.29,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
434,2268,435,2269,InPost,Pudo,Locker,Click&Collect,PUDO,PUDO,Locker 24/7 Indigo Justicia,Parking Indigo Justicia,"Avinguda de la Granvia de l’Hospitalet, 25","Avinguda de la Granvia de l’Hospitalet, 25",26.89,100.0,68.0,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
435,437,436,438,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Correos Barcelona Suc 29. Vall D`Hebron,"Carrer d'Arenys, 16","Carrer d'Arenys, 16",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
435,511,436,512,Correos,Correos,Lsp Pudos,Lsp Pudos,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Correos Barcelona Suc 29. Vall D`Hebron,"Carrer d'Arenys, 16","Carrer d'Arenys, 16-18",3.34,92.31,100.0,True,True,True,True,True,True,Same group - strong text match,same group and strong location/address match
435,863,436,864,Correos,Amazon,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Citypaq Lockers-Correos Barcelona Suc 29. Vall D`H,"Carrer d'Arenys, 16","Carrer d'Arenys, 16",4.24,100.0,75.86,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
435,507,436,508,Correos,Correos,Lsp Pudos,Lsp Pudos,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Barcelona Suc 29. Vall D`Hebron,"Carrer d'Arenys, 16","Carrer d'Arenys, 16-18",7.76,92.31,88.24,True,True,True,True,True,True,Same group - strong text match,same group and strong location/address match
436,438,437,439,Correos,Correos,Lsp Pudos,Locker,PUDO,PUDO,Correos Barcelona Suc 21. Poble Nou,Correos Barcelona Suc 21. Poble Nou,"Carrer de Ramon Turró, 248","Carrer de Ramon Turró, 248",0.0,100.0,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
436,983,437,984,Correos,SEUR,Lsp Pudos,Convenience Stores,PUDO,PUDO,Correos Barcelona Suc 21. Poble Nou,Copirapit Melanju,"Carrer de Ramon Turró, 248","Carrer del Joncar, 47",42.56,62.22,31.37,True,False,False,False,True,False,Different location,same group but distance > 30m
437,511,438,512,Correos,Correos,Locker,Lsp Pudos,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Correos Barcelona Suc 29. Vall D`Hebron,"Carrer d'Arenys, 16","Carrer d'Arenys, 16-18",3.34,92.31,100.0,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
437,863,438,864,Correos,Amazon,Locker,Locker,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Citypaq Lockers-Correos Barcelona Suc 29. Vall D`H,"Carrer d'Arenys, 16","Carrer d'Arenys, 16",4.24,100.0,75.86,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
437,507,438,508,Correos,Correos,Locker,Lsp Pudos,PUDO,PUDO,Correos Barcelona Suc 29. Vall D`Hebron,Barcelona Suc 29. Vall D`Hebron,"Carrer d'Arenys, 16","Carrer d'Arenys, 16-18",7.76,92.31,88.24,True,True,True,False,True,True,Same group - strong text match,same group and strong location/address match
438,983,439,984,Correos,SEUR,Locker,Convenience Stores,PUDO,PUDO,Correos Barcelona Suc 21. Poble Nou,Copirapit Melanju,"Carrer de Ramon Turró, 248","Carrer del Joncar, 47",42.56,62.22,31.37,True,False,False,False,True,False,Different location,same group but distance > 30m
440,828,441,829,Correos,Amazon,Locker,Convenience Stores,PUDO,PUDO,Condis,Amazon Counter - Vapeworld,"Pg. Maragall, 415","Pg. Maragall, 419",20.42,93.33,26.67,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
440,826,441,827,Correos,Amazon,Locker,Convenience Stores,PUDO,PUDO,Condis,Amazon Counter - Estanc 377,"Pg. Maragall, 415","Pg. Maragall, 400",26.48,86.67,25.81,True,False,False,False,True,False,Manual review,"same group, weak text match, distance 15-30m"
440,1720,441,1721,Correos,Ctt Express,Locker,Convenience Stores,PUDO,PUDO,Condis,Vapeworld,"Pg. Maragall, 415","Pg. Maragall, 419",34.94,93.33,26.67,True,False,False,False,True,False,Different location,same group but distance > 30m
