customer_id,lon,lat,demand,scenario,instance_size,districte,barri,seccio_censal,poblacion_seccion,postal_code,codi_carrer,numpost,lletra,x_etrs89,y_etrs89
73,2.1772329553955774,41.41183807059685,1,low,400,10,64,10008,1792,41,161407,215,,431236.233,4584803.228
74,2.175488187702685,41.419726417842384,2,low,400,7,35,7033,1493,41,364506,24,,431098.748,4585680.371
75,2.2120722795924728,41.417768596083256,1,low,400,10,70,10086,2121,19,165612,4,,434153.986,4585434.554
76,2.173623797357782,41.40689600376941,2,low,400,2,6,2047,1901,25,178308,330,,430929.356,4584257.437
77,2.1705372730891814,41.432493218952935,1,low,400,8,46,8041,2743,31,15802,27,,430698.593,4587101.682
78,2.1362824030790417,41.38888993928867,1,low,400,4,19,4022,1651,29,100107,91,,427788.308,4582288.874
79,2.1809325469276155,41.4216578467516,2,low,400,9,62,9082,2187,27,269403,25,,431555.744,4585890.479
80,2.152961123871945,41.391357752877155,2,low,400,2,8,2102,1385,36,223606,163,,429185.435,4582549.082
81,2.1243253637526887,41.398071779964795,1,low,400,5,23,5011,1479,17,165805,34,,426798.924,4583318.264
82,2.1977222699136383,41.422844889726775,2,low,400,10,73,10134,1635,20,700754,8,,432959.987,4586009.129
83,2.167105156756261,41.37760692730688,1,low,400,1,1,1009,2388,1,68503,42,,430353.25,4581011.024
84,2.1803647939228648,41.41871800091731,1,low,400,7,35,7042,1655,41,194406,103,,431505.211,4585564.549
85,2.2024851256691433,41.40457817611089,2,low,400,10,68,10070,1674,5,242906,284,,433339.311,4583977.503
86,2.1342131749486914,41.36728043149872,1,low,400,3,16,3065,1393,14,30602,38,,427591.342,4579891.547
87,2.124985325301533,41.37823304457935,1,low,400,4,20,4040,1686,28,38604,27,,426831.853,4581115.237
88,2.153230591894404,41.38596411559348,1,low,400,2,9,2118,1446,36,349706,131,,429202.112,4581950.068
89,2.1658942392269154,41.401609725341295,2,low,400,6,32,6068,1592,37,90502,439,,430277.643,4583676.753
90,2.1532769461661956,41.388695820625884,1,low,400,2,8,2103,1699,36,268003,143,,429208.951,4582253.3
91,2.1788559124777063,41.44030079676759,1,low,400,8,52,8085,1605,16,70709,28,,431401.841,4587961.849
92,2.1933523610854944,41.39562601917943,1,low,400,10,66,10043,3301,5,701985,5,,432566.684,4582990.715
93,2.1856891006428794,41.414898243376605,2,low,400,10,64,10001,1654,26,283200,75,,431946.166,4585136.286
94,2.1843383125331135,41.42411584994703,1,low,400,9,61,9072,1547,27,78405,12,,431842.915,4586160.678
95,2.184917540373601,41.41691158820765,1,low,400,9,63,9088,2002,27,226400,312,,431883.788,4585360.412
96,2.145783623039707,41.405335706745056,1,low,400,5,27,5085,1355,6,353408,79,,428600.673,4584106.788
97,2.138298863201763,41.37614829146516,1,low,400,3,18,3105,1184,14,369601,15,,427942.832,4580872.637
98,2.2013175851276157,41.40200701272108,1,low,400,10,68,10063,1332,5,270901,192,,433239.089,4583692.955
99,2.180063832582718,41.41633836254036,2,low,400,7,35,7035,1855,41,363605,3,,431477.559,4585300.602
100,2.179207098538943,41.408502758586884,1,low,400,2,6,2038,1543,25,268003,533,,431397.717,4584431.38
101,2.1878104070766584,41.44308821286446,1,low,400,9,60,9033,3365,30,296202,483,,432152.807,4588264.249
102,2.1600671822601356,41.40279266770452,2,low,400,6,31,6054,1574,12,344101,203,,429791.832,4583812.788
103,2.1762600093859916,41.424324894956165,1,low,400,7,35,7046,1405,41,365702,280,,431168.103,4586190.276
104,2.15791497064043,41.398940836844474,1,low,400,6,31,6048,1402,12,309701,16,,429607.775,4583386.909
105,2.1250879798424234,41.39223749752677,1,low,400,5,23,5017,1554,34,62507,43,,426856.134,4582669.905
106,2.1635337771246723,41.37858769316496,2,low,400,1,1,1011,3772,1,308709,78,,430055.659,4581122.783
107,2.172416241661415,41.39939407696914,2,low,400,2,7,2061,1384,13,350308,374,,430820.468,4583425.546
108,2.147127404535965,41.394439863974085,2,low,400,5,26,5065,1772,21,344101,26,,428701.085,4582896.038
109,2.1880348611833353,41.43970786677563,1,low,400,9,60,9035,1612,30,149809,14,,432168.037,4587888.789
110,2.1618278753683358,41.42373596326315,1,low,400,7,36,7056,1260,32,136501,25,,429961.507,4586136.466
111,2.1643402802952014,41.37201089714794,1,low,400,3,11,3013,1792,4,261004,74,,430116.059,4580391.988
112,2.1581045105372194,41.381452185039876,2,low,400,2,10,2160,2083,15,169409,512,,429604.755,4581445.19
113,2.1895258911497657,41.38325876490587,1,low,400,1,3,1042,1844,3,257506,2,,432233.958,4581620.707
114,2.1346511679129834,41.40166906308656,1,low,400,5,25,5048,1283,22,169500,12,,427666.096,4583708.957
115,2.15535069133798,41.39589301092868,1,low,400,5,26,5068,1730,6,28000,1,,429390.119,4583050.63
116,2.126171303190355,41.375449412619254,2,low,400,3,17,3079,1853,28,68401,2,,426927.909,4580805.202
117,2.128252819149384,41.376704896017465,2,low,400,3,17,3084,1455,28,173202,16,,427103.375,4580942.831
118,2.166674065421021,41.40219426922661,2,low,400,6,32,6068,1592,37,90502,447,,430343.453,4583741.021
119,2.166339567583743,41.379074563672795,1,low,400,1,1,1011,3772,1,76501,14,,430290.798,4581174.574
120,2.163198839612137,41.39247099402425,2,low,400,2,7,2081,2268,7,350308,270,,430042.535,4582664.356
121,2.180288356921243,41.43871884075526,2,low,400,8,45,8030,1492,16,156702,56,,431519.845,4587785.087
122,2.21070425717284,41.41705169074419,2,low,400,10,70,10089,7337,19,27903,14,,434038.936,4585356.005
123,2.142530454756423,41.36891799945629,2,low,400,3,14,3041,1400,4,301608,92,,428288.749,4580066.433
124,2.1948806300508426,41.42923407008902,2,low,400,9,60,9019,2618,30,701507,9,,432729.127,4586720.654
125,2.136481199877414,41.40685703898159,2,low,400,5,25,5039,1562,22,334108,31,,427824.81,4584283.394
126,2.1724834840852,41.39393844956516,1,low,400,2,7,2072,1264,9,145003,54,,430820.304,4582819.816
127,2.165101935977699,41.44513609231412,2,low,400,8,49,8064,1811,33,12305,160,,430258.005,4588509.652
128,2.156617554829004,41.373186073314464,1,low,400,3,11,3003,1618,4,149503,8,,429471.492,4580528.709
129,2.1452433180726094,41.374779374521424,1,low,400,3,15,3053,2278,14,310700,31,,428522.048,4580714.912
130,2.160651901197699,41.40050395318816,1,low,400,6,31,6056,1702,12,133809,24,,429838.246,4583558.224
131,2.166301159165635,41.40859119427632,2,low,400,6,32,6078,1347,25,76807,445,,430319.117,4584451.5
132,2.142884625328137,41.38464299155904,2,low,400,2,9,2125,1689,29,162002,52,,428335.633,4581811.903
133,2.1869672887922107,41.426452374875204,2,low,400,9,61,9156,1267,27,250609,9,,432065.031,4586418.011
134,2.1937946133618196,41.43031238501437,2,low,400,9,60,9018,1450,30,366104,28,,432639.5,4586841.212
135,2.1577992163474407,41.38330082400976,2,low,400,2,8,2095,1513,11,100800,156,,429581.222,4581650.671
136,2.1662652268409968,41.38587984354578,2,low,400,2,7,2077,1843,1,250904,7,,430291.85,4581930.145
137,2.140048055629005,41.38405117453079,1,low,400,4,19,4003,1071,29,227800,65,,428097.81,4581748.55
138,2.1913748140709455,41.436919468302186,1,low,400,9,60,9027,1308,30,339101,16,,432444.169,4587576.611
139,2.196368245200898,41.39608637389937,1,low,400,10,67,10052,2435,5,29206,55,,432819.279,4583039.48
140,2.1375165628053443,41.362626589170674,2,low,400,3,13,3212,2612,38,369408,226,,427862.478,4579372.132
141,2.1496793185367458,41.420957287300936,2,low,400,7,38,7083,1416,32,230000,91,,428943.323,4585837.877
142,2.1721793644808822,41.40461077132545,2,low,400,2,6,2048,1414,25,289105,417,,430806.201,4584004.886
143,2.1855236254596466,41.43178103244796,1,low,400,9,60,9050,1574,30,168100,1,,431949.966,4587010.728
144,2.153613762796611,41.424454456704865,1,low,400,7,37,7079,1573,32,40800,34,,429275.901,4586222.909
145,2.1484948598538898,41.41166374553795,2,low,400,6,28,6003,2460,23,279407,32,,428834.199,4584807.089
146,2.155395863728096,41.384332195848636,2,low,400,2,9,2139,1743,11,349706,105,,429381.385,4581767.128
147,2.178877388127684,41.423736296105155,1,low,400,9,62,9078,1545,27,140407,228,,431386.194,4586122.853
148,2.176725692493853,41.415599574134475,1,low,400,7,35,7040,1586,41,126803,33,,431197.807,4585221.229
149,2.175603834696798,41.44066121793959,2,low,400,8,51,8081,1747,42,239708,25,,431130.542,4588004.445
150,2.165045648498711,41.38035753608393,1,low,400,1,1,1013,1472,1,282106,45,,430183.974,4581318.049
151,2.1586793117445198,41.40267316775937,1,low,400,6,31,6054,1574,12,274800,27,,429675.693,4583800.647
152,2.1608023630519435,41.41743641852496,1,low,400,7,34,7023,1404,24,247309,58,,429869.036,4585437.926
153,2.1454467916485878,41.3811703233183,1,low,400,2,9,2133,874,15,287201,28,,428546.059,4581424.257
154,2.2063192627185395,41.42017697693402,1,low,400,10,73,10125,1112,20,701238,3,,433675.661,4585706.32
155,2.17802282709051,41.39999139855675,1,low,400,2,5,2020,1713,13,76807,258,,431289.768,4583487.398
156,2.1569787354848384,41.40176426834699,1,low,400,6,31,6050,1274,12,326904,7,,429532.562,4583701.124
157,2.17802282709051,41.39999139855675,2,low,400,2,5,2020,1713,13,76807,260,,431289.768,4583487.398
158,2.1290960954063496,41.38283742405205,1,low,400,4,19,4034,1391,28,343903,200,,427180.733,4581622.946
159,2.189784505739627,41.41979285720936,2,low,400,9,61,9065,2109,27,156509,29,,432293.515,4585676.471
160,2.206085006123917,41.43695072280788,1,low,400,9,59,9011,1988,30,81002,44,,433673.16,4587568.706
161,2.1417989511918907,41.375176568740685,2,low,400,3,15,3051,1849,14,94809,125,,428234.451,4580761.854
162,2.160368155851464,41.3727110882556,1,low,400,3,11,3007,1684,4,189202,67,,429784.631,4580472.932
163,2.1441321022552238,41.38465400665533,2,low,400,2,9,2124,1148,29,110803,192,,428439.949,4581812.095
164,2.1399670014828143,41.40326402620857,2,low,400,5,26,5078,2121,6,155608,31,,428112.205,4583881.603
165,2.1631420104824355,41.40681724161616,2,low,400,6,32,6082,3330,24,144306,21,,430053.169,4584257.104
166,2.1642901795813954,41.435106705468236,2,low,400,8,47,8049,1167,31,363004,96,,430179.446,4587396.849
167,2.1571899813308852,41.38844773957094,2,low,400,2,8,2089,1847,11,223606,92,,429535.839,4582222.569
168,2.186448018551604,41.41701157679077,2,low,400,9,63,9088,2002,27,169908,27,,432011.795,4585370.31
169,2.185156844463227,41.39786462559311,2,low,400,2,5,2012,1571,13,178308,135,,431883.895,4583245.653
170,2.1715352342785232,41.37984038284007,1,low,400,1,1,1006,1845,1,175208,15,,430726.067,4581255.428
171,2.147479037871704,41.38184609007709,2,low,400,2,9,2134,1515,15,110803,137,,428716.726,4581497.606
172,2.1305683421197767,41.37434239473248,2,low,400,3,17,3073,1631,28,30602,155,,427294.373,4580678.605
173,2.178849328012208,41.44367830141265,2,low,400,8,52,8088,1334,16,174307,130,,431404.848,4588336.823
174,2.1444763777805598,41.38545826199687,2,low,400,2,9,2125,1689,29,90502,79,,428469.616,4581901.098
175,2.172498845891361,41.38096371786835,1,low,400,1,1,1006,1845,1,157909,21,,430807.833,4581379.369
176,2.1653113347565784,41.384525863430035,2,low,400,1,1,1021,2259,1,341602,12,,430210.647,4581780.596
177,2.1424679829381517,41.35809364284389,2,low,400,3,13,3031,2534,38,230601,241,,428271.638,4578864.785
178,2.1804693439735665,41.42330084144961,2,low,400,9,62,9080,1379,27,133300,38,,431518.763,4586073.249
179,2.1426527673621827,41.38850056513598,1,low,400,4,19,4018,1565,29,142708,23,,428320.484,4582240.357
180,2.1859325735250206,41.43711460352208,2,low,400,9,60,9041,1431,30,32404,84,,431989.702,4587602.536
181,2.122742452348176,41.39445655778216,1,low,400,5,23,5014,1573,34,282809,32,,426662.537,4582918.245
182,2.1202134061883795,41.399050212857375,1,low,400,5,23,5009,1614,34,67602,6,,426456.289,4583430.371
183,2.182044905561277,41.427979411026584,2,low,400,8,44,8017,1338,16,315409,20,,431655.327,4586591.415
184,2.1870752454876206,41.43072771411333,1,low,400,9,60,9051,1281,30,176404,47,,432078.508,4586892.571
185,2.17237583940697,41.461112025630904,2,low,400,8,55,8110,2092,33,3701,140,,430882.587,4590277.46
186,2.1874284901552636,41.41343122584381,2,low,400,10,65,10028,1808,26,257608,6,,432090.004,4584972.054
187,2.200981040822243,41.43698311313765,1,low,400,9,59,9010,1807,30,80101,10,,433246.784,4587576.225
188,2.154130135087217,41.40500982532294,1,low,400,6,31,6036,1501,12,208001,194,,429297.966,4584063.763
189,2.1652833448895845,41.38037106046475,1,low,400,1,1,1013,1472,1,282106,43,,430203.864,4581319.359
190,2.1226846299128015,41.37787225007574,2,low,400,4,20,4041,1375,28,257007,29,,426639.063,4581077.127
191,2.1886695926345516,41.39700025565158,2,low,400,10,66,10043,3301,18,369204,102,,432176.644,4583146.936
192,2.1641328383737544,41.41560046023437,2,low,400,7,34,7025,1536,24,35209,3,,430145.396,4585231.408
193,2.178992290516248,41.42545160427032,1,low,400,9,62,9078,1545,27,75203,27,,431397.601,4586313.194
194,2.1653315950423417,41.40509907181537,1,low,400,6,32,6066,1006,25,149605,89,,430234.344,4584064.589
195,2.1384079202875803,41.420221630392334,1,low,400,6,28,6009,1389,35,226502,8,,428000.612,4585765.515
196,2.1685853541497373,41.394740416314136,1,low,400,2,7,2070,1248,9,18505,312,,430495.275,4582911.969
197,2.1450760075265114,41.40573391375123,2,low,400,5,27,5089,1823,23,143904,225,,428541.963,4584151.58
198,2.2061865119216564,41.42473575776042,1,low,400,10,73,10138,3322,20,701882,20,,433669.207,4586212.533
199,2.1999523512050647,41.40192822404325,2,low,400,10,68,10064,1745,5,346800,89,,433124.889,4583685.261
200,2.1802622049563216,41.38163591373223,1,low,400,1,2,1026,12589,2,158300,10,,431457.684,4581447.826
201,2.177925533467147,41.445419774415555,2,low,400,8,51,8075,2022,42,120807,306,,431329.514,4588530.893
202,2.1602083433244785,41.379915617391994,2,low,400,2,10,2162,1392,15,127704,95,,429779.016,4581272.896
203,2.1731563671578185,41.443677281993715,2,low,400,8,51,8078,1720,42,9800,44,,430929.279,4588341.237
204,2.140966754529713,41.41036728407958,1,low,400,5,27,5097,1716,23,159100,11,,428203.593,4584669.37
205,2.1702881475759,41.43409812454619,1,low,400,8,46,8040,2025,31,295403,61,,430679.486,4587280.057
206,2.2093306292627153,41.4037269335165,1,low,400,10,69,10077,1842,19,95801,1,,433910.638,4583877.754
207,2.1633456883403124,41.37549148450122,1,low,400,2,10,2172,1502,15,198407,1,,430036.613,4580779.199
208,2.171425181787539,41.377993084083585,1,low,400,1,1,1005,2583,1,310405,6,,430714.904,4581050.432
209,2.1838437139820117,41.395947413045015,2,low,400,2,5,2003,1119,13,9209,113,,431772.119,4583033.84
210,2.16640475421865,41.41553969579914,2,low,400,7,34,7026,1122,24,132806,5,,430335.2,4585222.832
211,2.1407479186656637,41.400848992743136,2,low,400,5,26,5076,1487,6,223606,418,,428174.821,4583612.841
212,2.1446816017495394,41.40579535882647,1,low,400,5,27,5089,1823,23,33509,4,,428509.064,4584158.727
213,2.1535184244763483,41.377566735480514,1,low,400,2,10,2152,1248,15,110803,44,,429217.072,4581017.569
214,2.121959988897235,41.376551833375046,1,low,400,4,20,4042,1760,28,277300,4,,426576.983,4580931.15
215,2.143588401683765,41.37819391731402,1,low,400,3,15,3048,1974,14,108700,17,,428387.402,4581095.355
216,2.1559405514168377,41.380855194016235,2,low,400,2,9,2144,1567,15,361406,122,,429423.168,4581380.673
217,2.1304582838974664,41.40249704408149,1,low,400,5,24,5030,1414,17,108801,13,,427316.535,4583804.388
218,2.155256112196282,41.42638959973301,2,low,400,7,37,7074,1761,32,97807,123,,429415.233,4586436.407
219,2.1726809069211943,41.42826761639546,1,low,400,8,44,8010,1141,31,18301,34,,430873.212,4586630.845
220,2.1181921016937157,41.403916267228254,1,low,400,5,23,5007,1796,17,28000,417,,426292.82,4583972.313
221,2.13311088510019,41.387957583356304,1,low,400,4,19,4025,1193,14,172108,31,,427522.113,4582188.013
222,2.1473141974498717,41.38367723955888,1,low,400,2,9,2128,1342,29,285807,203,,428704.943,4581701.033
223,2.2078305843274686,41.43621562455953,1,low,400,9,59,9013,2168,30,295709,174,,433818.247,4587485.76
224,2.169848177514976,41.435933440470365,1,low,400,8,48,8215,1642,42,701148,5,,430644.681,4587484.165
225,2.1963416425506894,41.41351410703785,2,low,400,10,72,10108,1356,20,30409,184,,432835.005,4584974.305
226,2.1501672366419258,41.38123706179213,2,low,400,2,9,2135,2079,15,18505,71,,428940.838,4581427.785
227,2.205542869250617,41.42294989963716,1,low,400,10,73,10138,3322,20,153205,147,,433613.605,4586014.762
228,2.1355605609202817,41.36995730303426,1,low,400,3,16,3062,1707,14,337106,4,,427706.993,4580187.604
229,2.1180581211619987,41.3775090096863,2,low,400,4,20,4044,1671,28,97829,29,,426251.781,4581040.727
230,2.1363383091145427,41.364242639865274,1,low,400,3,13,3036,2422,38,369408,252,,427765.716,4579552.524
231,2.169168310304106,41.41680954387721,2,low,400,7,35,7027,2167,41,50100,11,,430567.509,4585361.59
232,2.1424568744828796,41.390553004262145,1,low,400,4,19,4018,1565,29,320704,55,,428306.361,4582468.378
233,2.182308367562418,41.44520413625245,2,low,400,8,52,8102,1630,16,265005,67,,431695.403,4588503.485
234,2.2066760674970287,41.40457239846556,2,low,400,10,68,10074,1804,5,186703,265,,433689.61,4583973.645
235,2.154494149886528,41.39048173535297,2,low,400,2,8,2087,1449,36,223606,148,,429312.652,4582450.576
236,2.1594240848182538,41.40630950887752,2,low,400,6,31,6062,1231,24,171604,62,,429741.865,4584203.745
237,2.1611773321605954,41.40141508215927,1,low,400,6,31,6056,1702,12,338506,25,,429883.147,4583658.951
238,2.1913238682778795,41.37915100325523,1,low,400,1,3,1035,1151,3,293306,50,,432380.038,4581163.266
239,2.192428458480717,41.43241242875957,1,low,400,9,60,9023,1210,30,308108,47,,432527.528,4587075.421
240,2.1393541747752085,41.410475806445085,2,low,400,5,27,5094,2827,22,181302,6,,428068.935,4584682.756
241,2.191683284490736,41.37698662290313,2,low,400,1,3,1032,1748,3,260340,14,,432407.851,4580922.7
242,2.142695830596324,41.39051680030797,1,low,400,4,19,4018,1565,29,320704,53,,428326.299,4582464.161
243,2.190959763666134,41.40931088784234,1,low,400,10,65,10032,1314,18,223209,18,,432380.857,4584511.856
244,2.213565827986395,41.41972885219299,2,low,400,10,70,10086,2121,19,182509,66,,434280.777,4585651.045
245,2.1785799452443455,41.41512010119369,1,low,400,7,35,7041,1472,41,13705,6,,431352.266,4585166.527
246,2.1666909063601656,41.43060171028356,2,low,400,8,46,8046,1636,31,119003,348,,430375.206,4586894.774
247,2.1983868031661746,41.41846189454079,1,low,400,10,72,10119,1231,20,342503,257,,433011.013,4585522.019
248,2.175445006508941,41.410102140536644,1,low,400,2,6,2039,1910,25,68900,305,,431084.967,4584611.928
249,2.1409465352443737,41.3579062608715,2,low,400,3,13,3031,2534,38,369408,126,,428144.169,4578845.242
250,2.1664316967087207,41.37906075601653,2,low,400,1,1,1010,2666,1,76501,15,,430298.487,4581172.967
251,2.1781171241050883,41.41678990618509,1,low,400,7,35,7036,1497,41,79102,9,,431315.346,4585352.274
252,2.1450911687234067,41.38593195132244,1,low,400,2,9,2113,2260,29,90502,81,,428521.538,4581953.179
253,2.158113288923849,41.426264542076744,1,low,400,7,37,7071,1356,32,78303,30,,429653.839,4586420.198
254,2.1603876540868314,41.43532303943887,2,low,400,7,43,7107,1171,31,102703,36,,429853.634,4587424.021
255,2.152036402370036,41.40158233472021,1,low,400,6,31,6041,1858,12,265708,14,,429119.235,4583684.958
256,2.1759962335216603,41.403445362832024,2,low,400,2,6,2050,1702,13,197302,262,,431124.008,4583872.462
257,2.1387536296713248,41.38547722648364,2,low,400,4,19,4015,1934,29,227800,98,,427991.153,4581907.943
