customer_id,lon,lat,demand,scenario,instance_size,districte,barri,seccio_censal,poblacion_seccion,postal_code,codi_carrer,numpost,lletra,x_etrs89,y_etrs89
31,2.189728934232384,41.44084638924832,1,low,100,9,60,9037,1743,30,350705,11,,432310.745,4588013.861
32,2.1516925153587247,41.42387618762232,2,low,100,7,37,7078,1516,32,224405,25,,429114.731,4586160.281
33,2.1773141797458146,41.443797084991246,1,low,100,8,51,8075,2022,42,36700,28,,431276.733,4588351.228
34,2.1789375274505383,41.37859696851947,2,low,100,1,2,1030,2543,2,106205,3,,431343.724,4581111.496
35,2.185304046251843,41.440959283403075,2,low,100,8,52,8095,1165,16,209900,493,,431941.209,4588029.864
36,2.1786178118227806,41.43453455417621,1,low,100,8,45,8028,1079,16,117609,42,,431375.876,4587321.873
37,2.1898077096122526,41.41243075450681,2,low,100,10,65,10031,1584,26,350308,678,,432287.808,4584859.12
38,2.1499388213005624,41.37686673772897,1,low,100,2,9,2149,1872,15,184402,26,,428916.98,4580942.786
39,2.174364280932023,41.44695167982367,1,low,100,8,50,8069,1668,42,359700,51,,431033.651,4588703.796
40,2.151202200197375,41.42326190213566,1,low,100,7,37,7078,1516,32,299302,12,,429073.091,4586092.485
41,2.138035247847488,41.40925147399224,1,low,100,5,27,5094,2827,22,131202,8,,427957.348,4584547.928
42,2.158487315636266,41.38173733481922,2,low,100,2,10,2160,2083,15,169409,520,,429637.071,4581476.536
43,2.156691341315762,41.421433628378765,2,low,100,7,37,7065,1856,32,6801,32,,429529.8,4585885.03
44,2.1571097320302237,41.41921936507009,2,low,100,7,37,7064,1685,32,320307,155,,429562.37,4585638.864
45,2.132606258837793,41.38007297065319,2,low,100,3,18,3087,1551,28,172403,91,,427471.161,4581313.097
46,2.154644535660806,41.37643682354464,1,low,100,2,10,2151,1543,15,110803,23,,429310.015,4580891.209
47,2.157427747744175,41.37754516531093,1,low,100,2,10,2157,1284,15,127704,60,,429543.95,4581011.989
48,2.158390216739281,41.374366481580424,2,low,100,3,11,3001,1711,4,281806,7,,429621.006,4580658.315
49,2.1837890276248406,41.43371677882225,1,low,100,9,60,9046,1304,30,209900,442,,431807.064,4587226.998
50,2.1929455933131643,41.43264444159649,2,low,100,9,60,9023,1210,30,366104,95,,432570.975,4587100.776
51,2.1414573979823697,41.385218694915736,2,low,100,4,19,4001,1254,29,199909,90,,428216.933,4581876.998
52,2.1447361802981035,41.372448926815736,2,low,100,3,15,3054,1684,14,169409,301,,428477.086,4580456.608
53,2.1410440174076313,41.38267888861549,2,low,100,3,18,3113,1595,29,285104,130,,428179.575,4581595.375
54,2.1642643482188744,41.371383124166194,2,low,100,3,11,3023,1839,4,261004,99,,430109.037,4580322.355
55,2.1273167498088617,41.38022781730953,2,low,100,4,20,4037,2256,28,196208,8,,427029.037,4581334.728
56,2.187277246394678,41.41199534764405,1,low,100,10,65,10027,1549,26,209900,178,,432075.868,4584812.763
57,2.1767421742683473,41.40757626562986,1,low,100,2,6,2034,1202,25,73900,295,,431190.718,4584330.477
58,2.179687772014016,41.42533172206051,2,low,100,9,62,9077,1676,27,120909,28,,431455.589,4586299.334
59,2.140331309381134,41.367301259381385,2,low,100,3,14,3040,2019,38,212406,64,,428103.05,4579888.767
60,2.1762464137374278,41.44136728364624,2,low,100,8,51,8081,1747,42,239708,53,,431184.969,4588082.321
61,2.139776800946031,41.381780119597394,1,low,100,3,18,3111,1331,14,207406,161,,428072.627,4581496.646
62,2.1464070966666524,41.40899808863243,2,low,100,5,27,5090,1956,23,344305,1,,428656.793,4584512.868
63,2.1386011462648646,41.381960509247065,2,low,100,3,18,3112,1896,14,285104,51,,427974.523,4581517.649
64,2.1343177598130554,41.3605790622644,1,low,100,3,13,3027,1690,38,265504,30,,427592.66,4579147.486
65,2.2047080166107222,41.41472987573013,1,low,100,10,71,10101,1797,20,253902,240,,433535.462,4585102.824
66,2.1424543899842097,41.36934363293226,2,low,100,3,14,3041,1400,4,191601,4,,428282.855,4580113.749
67,2.144807625517906,41.394564891760105,1,low,100,5,26,5061,1518,21,264206,57,,428507.29,4582911.83
68,2.1680180963960622,41.40024933480682,1,low,100,2,7,2057,1272,37,305100,117,,430453.726,4583524.017
69,2.180572276632765,41.428567944813864,1,low,100,8,44,8017,1338,16,111704,61,,431532.898,4586657.917
70,2.170707134397771,41.41303971640199,2,low,100,7,33,7012,1599,25,192604,48,,430692.102,4584941.835
71,2.167826570978551,41.41557212012243,1,low,100,7,33,7015,1422,24,365702,94,,430454.059,4585225.289
72,2.1809730706661994,41.431226951192684,2,low,100,8,45,8020,1477,16,355709,60,,431569.179,4586952.801
73,2.1772329553955774,41.41183807059685,1,low,100,10,64,10008,1792,41,161407,215,,431236.233,4584803.228
74,2.175488187702685,41.419726417842384,1,low,100,7,35,7033,1493,41,364506,24,,431098.748,4585680.371
75,2.2120722795924728,41.417768596083256,2,low,100,10,70,10086,2121,19,165612,4,,434153.986,4585434.554
76,2.173623797357782,41.40689600376941,1,low,100,2,6,2047,1901,25,178308,330,,430929.356,4584257.437
77,2.1705372730891814,41.432493218952935,2,low,100,8,46,8041,2743,31,15802,27,,430698.593,4587101.682
78,2.1362824030790417,41.38888993928867,2,low,100,4,19,4022,1651,29,100107,91,,427788.308,4582288.874
79,2.1809325469276155,41.4216578467516,2,low,100,9,62,9082,2187,27,269403,25,,431555.744,4585890.479
80,2.152961123871945,41.391357752877155,1,low,100,2,8,2102,1385,36,223606,163,,429185.435,4582549.082
81,2.1243253637526887,41.398071779964795,1,low,100,5,23,5011,1479,17,165805,34,,426798.924,4583318.264
82,2.1977222699136383,41.422844889726775,2,low,100,10,73,10134,1635,20,700754,8,,432959.987,4586009.129
83,2.167105156756261,41.37760692730688,1,low,100,1,1,1009,2388,1,68503,42,,430353.25,4581011.024
84,2.1803647939228648,41.41871800091731,1,low,100,7,35,7042,1655,41,194406,103,,431505.211,4585564.549
85,2.2024851256691433,41.40457817611089,1,low,100,10,68,10070,1674,5,242906,284,,433339.311,4583977.503
86,2.1342131749486914,41.36728043149872,1,low,100,3,16,3065,1393,14,30602,38,,427591.342,4579891.547
87,2.124985325301533,41.37823304457935,1,low,100,4,20,4040,1686,28,38604,27,,426831.853,4581115.237
88,2.153230591894404,41.38596411559348,2,low,100,2,9,2118,1446,36,349706,131,,429202.112,4581950.068
89,2.1658942392269154,41.401609725341295,1,low,100,6,32,6068,1592,37,90502,439,,430277.643,4583676.753
90,2.1532769461661956,41.388695820625884,2,low,100,2,8,2103,1699,36,268003,143,,429208.951,4582253.3
91,2.1788559124777063,41.44030079676759,2,low,100,8,52,8085,1605,16,70709,28,,431401.841,4587961.849
92,2.1933523610854944,41.39562601917943,1,low,100,10,66,10043,3301,5,701985,5,,432566.684,4582990.715
93,2.1856891006428794,41.414898243376605,2,low,100,10,64,10001,1654,26,283200,75,,431946.166,4585136.286
94,2.1843383125331135,41.42411584994703,1,low,100,9,61,9072,1547,27,78405,12,,431842.915,4586160.678
95,2.184917540373601,41.41691158820765,1,low,100,9,63,9088,2002,27,226400,312,,431883.788,4585360.412
96,2.145783623039707,41.405335706745056,1,low,100,5,27,5085,1355,6,353408,79,,428600.673,4584106.788
97,2.138298863201763,41.37614829146516,2,low,100,3,18,3105,1184,14,369601,15,,427942.832,4580872.637
98,2.2013175851276157,41.40200701272108,2,low,100,10,68,10063,1332,5,270901,192,,433239.089,4583692.955
99,2.180063832582718,41.41633836254036,2,low,100,7,35,7035,1855,41,363605,3,,431477.559,4585300.602
